Style Number                                                                                                                                                                                                                                                                                                                                                                                                                   no,Style,14k price,18k price,Number of Stones,Main Stone Cut,Main Stone Weight,Gem Factor,TOTAL CARAT WEGHT,Natural Sidestone Gem Factor,nOT cLEATED,,,,Notes
Np-266,G1625,#N/A,158.16,3,Round Cut,0.02,1,0.05,0.03,No,,,,
Np-266,G1626,#N/A,158.16,3,Round Cut,0.02,1,0.05,0.03,No,,,,
Np-267,G1627,#N/A,158.36,4,Round Cut,0.015,1,0.06,0.045,No,,,,
Np-267,G1628,#N/A,158.36,4,Round Cut,0.015,1,0.06,0.045,No,,,,
Np-267,G1629,#N/A,158.36,4,Round Cut,0.015,1,0.06,0.045,No,,,,
s955,G163,#N/A,171.743,13,Round Cut,0.01,13,0.13,0,No,,,,
Np-268,G1630,#N/A,158.36,4,Round Cut,0.0075,3,0.0275,0.005,No,,,,
Np-268,G1631,#N/A,158.36,4,Round Cut,0.0075,3,0.0275,0.005,No,,,,
Np-268,G1632,#N/A,158.36,4,Round Cut,0.0075,3,0.0275,0.005,No,,,,
Np-272,G1633,#N/A,158.16,3,Round Cut,0.0075,3,0.0225,0,No,,,,
Np-272,G1634,#N/A,158.16,3,Round Cut,0.0075,3,0.0225,0,No,,,,
Np-272,G1635,#N/A,158.16,3,Round Cut,0.0075,3,0.0225,0,No,,,,
Np-273,G1636,#N/A,158.16,3,Round Cut,0.01,3,0.03,0,No,,,,
Np-273,G1637,#N/A,158.16,3,Round Cut,0.01,3,0.03,0,No,,,,
Np-273,G1638,#N/A,158.16,3,Round Cut,0.01,3,0.03,0,No,,,,
Np-274,G1639,#N/A,158.16,3,Round Cut,0.015,1,0.035,0.02,No,,,,
s955,G164,#N/A,171.743,13,Round Cut,0.01,13,0.13,0,No,,,,
Np-274,G1640,#N/A,158.16,3,Round Cut,0.015,1,0.035,0.02,No,,,,
Np-274,G1641,#N/A,158.16,3,Round Cut,0.015,1,0.035,0.02,No,,,,
Np-275,G1642,#N/A,158.16,3,Round Cut,0.015,1,0.035,0.02,No,,,,
Np-275,G1643,#N/A,158.16,3,Round Cut,0.015,1,0.035,0.02,No,,,,
Np-275,G1644,#N/A,158.16,3,Round Cut,0.015,1,0.035,0.02,No,,,,
Np-277,G1645,#N/A,157.96,2,Round Cut,0.015,2,0.03,0,No,,,,
Np-277,G1646,#N/A,157.96,2,Round Cut,0.015,2,0.03,0,No,,,,
Np-277,G1647,#N/A,157.96,2,Round Cut,0.015,2,0.03,0,No,,,,
s955,G165,#N/A,171.743,13,Round Cut,0.01,13,0.13,0,No,,,,
s101,G1651,#N/A,139.649,4,Round Cut,0.08,1,0.13,0.05,No,,,,
s101,G1652,#N/A,139.649,4,Round Cut,0.08,1,0.13,0.05,No,,,,
s101,G1653,#N/A,139.649,4,Round Cut,0.08,1,0.13,0.05,No,,,,
s102,G1654,#N/A,155.687,4,Round Cut,0.04,1,0.07,0.03,No,,,,
s102,G1655,#N/A,155.687,4,Round Cut,0.04,1,0.07,0.03,No,,,,
s102,G1656,#N/A,155.687,4,Round Cut,0.04,1,0.07,0.03,No,,,,
s103,G1657,#N/A,155.287,2,Round Cut,0.03,2,0.06,0,No,,,,
s103,G1658,#N/A,155.287,2,Round Cut,0.03,2,0.06,0,No,,,,
s103,G1659,#N/A,155.287,2,Round Cut,0.03,2,0.06,0,No,,,,
s956,G166,#N/A,146.886,9,Round Cut,0.005,9,0.045,0,No,,,,
s104,G1660,#N/A,155.287,2,Round Cut,0.03,2,0.06,0,No,,,,
s104,G1661,#N/A,155.287,2,Round Cut,0.03,2,0.06,0,No,,,,
s104,G1662,#N/A,155.287,2,Round Cut,0.03,2,0.06,0,No,,,,
s105,G1663,#N/A,145.686,3,Round Cut,0.03,3,0.09,0,No,,,,
s105,G1664,#N/A,145.686,3,Round Cut,0.03,3,0.09,0,No,,,,
s105,G1665,#N/A,145.686,3,Round Cut,0.03,3,0.09,0,No,,,,
s106,G1666,#N/A,154.596,3,Round Cut,0.03,3,0.09,0,No,,,,
s106,G1667,#N/A,154.596,3,Round Cut,0.03,3,0.09,0,No,,,,
s106,G1668,#N/A,154.596,3,Round Cut,0.03,3,0.09,0,No,,,,
s107,G1669,#N/A,157.469,4,Round Cut,0.03,4,0.12,0,No,,,,
s956,G167,#N/A,146.886,9,Round Cut,0.005,9,0.045,0,No,,,,
s107,G1670,#N/A,157.469,4,Round Cut,0.03,4,0.12,0,No,,,,
s107,G1671,#N/A,157.469,4,Round Cut,0.03,4,0.12,0,No,,,,
s108,G1672,#N/A,158.56,5,Round Cut,0.03,5,0.15,0,No,,,,
s108,G1673,#N/A,158.56,5,Round Cut,0.03,5,0.15,0,No,,,,
s108,G1674,#N/A,158.56,5,Round Cut,0.03,5,0.15,0,No,,,,
s110,G1678,#N/A,145.395,6,Round Cut,0.01,6,0.06,0,No,,,,
s110,G1679,#N/A,145.395,6,Round Cut,0.01,6,0.06,0,No,,,,
s956,G168,#N/A,146.886,9,Round Cut,0.005,9,0.045,0,No,,,,
s110,G1680,#N/A,145.395,6,Round Cut,0.01,6,0.06,0,No,,,,
s111,G1681,#N/A,137.867,4,Marquise Cut,0.1,1,0.145,0.045,No,,,,
s111,G1682,#N/A,137.867,4,Marquise Cut,0.1,1,0.145,0.045,No,,,,
s111,G1683,#N/A,137.867,4,Marquise Cut,0.1,1,0.145,0.045,No,,,,
s112,G1684,#N/A,132.03,6,Round Cut,0.005,6,0.03,0,No,,,,
s112,G1685,#N/A,132.03,6,Round Cut,0.005,6,0.03,0,No,,,,
s112,G1686,#N/A,132.03,6,Round Cut,0.005,6,0.03,0,No,,,,
s113,G1687,#N/A,138.467,7,Marquise Cut,0.1,7,0.7,0,No,,,,
s113,G1688,#N/A,138.467,7,Marquise Cut,0.1,7,0.7,0,No,,,,
s113,G1689,#N/A,138.467,7,Marquise Cut,0.1,7,0.7,0,No,,,,
s114,G1690,#N/A,164.397,3,Pear Cut,0.39,1,0.42,0.03,No,,,,
s114,G1691,#N/A,164.397,3,Pear Cut,0.39,1,0.42,0.03,No,,,,
s114,G1692,#N/A,164.397,3,Pear Cut,0.39,1,0.42,0.03,No,,,,
s115,G1693,#N/A,152.123,4,Round Cut,0.01,4,0.04,0,No,,,,
s115,G1694,#N/A,152.123,4,Round Cut,0.01,4,0.04,0,No,,,,
s115,G1695,#N/A,152.123,4,Round Cut,0.01,4,0.04,0,No,,,,
s116,G1696,#N/A,156.905,19,Round Cut,0.01,19,0.19,0,No,,,,
s116,G1697,#N/A,156.905,19,Round Cut,0.01,19,0.19,0,No,,,,
s116,G1698,#N/A,156.905,19,Round Cut,0.01,19,0.19,0,No,,,,
s117,G1699,#N/A,148.777,14,Round Cut,0.01,14,0.14,0,No,,,,
s306,G17,#N/A,154.505,7,Round Cut,0.04,1,0.085,0.045,No,,,,
s117,G1700,#N/A,148.777,14,Round Cut,0.01,14,0.14,0,No,,,,
s117,G1701,#N/A,148.777,14,Round Cut,0.01,14,0.14,0,No,,,,
s118,G1702,#N/A,161.433,6,Round Cut,0.01,6,0.06,0,No,,,,
s118,G1703,#N/A,161.433,6,Round Cut,0.01,6,0.06,0,No,,,,
s118,G1704,#N/A,161.433,6,Round Cut,0.01,6,0.06,0,No,,,,
s119,G1705,#N/A,146.286,6,Round Cut,0.015,4,0.08,0.02,No,,,,
s119,G1706,#N/A,146.286,6,Round Cut,0.015,4,0.08,0.02,No,,,,
s119,G1707,#N/A,146.286,6,Round Cut,0.015,4,0.08,0.02,No,,,,
s122,G1714,#N/A,146.977,5,Princess Cut,0.18,1,0.25,0.07,No,,,,
s122,G1715,#N/A,146.977,5,Princess Cut,0.18,1,0.25,0.07,No,,,,
s122,G1716,#N/A,146.977,5,Princess Cut,0.18,1,0.25,0.07,No,,,,
s123,G1717,#N/A,154.105,5,Pear Cut,0.18,1,0.25,0.07,No,,,,
s123,G1718,#N/A,154.105,5,Pear Cut,0.18,1,0.25,0.07,No,,,,
s123,G1719,#N/A,154.105,5,Pear Cut,0.18,1,0.25,0.07,No,,,,
s124,G1720,#N/A,162.124,5,Marquise Cut,0.14,1,0.21,0.07,No,,,,
s124,G1721,#N/A,162.124,5,Marquise Cut,0.14,1,0.21,0.07,No,,,,
s124,G1722,#N/A,162.124,5,Marquise Cut,0.14,1,0.21,0.07,No,,,,
s125,G1723,#N/A,147.468,3,Marquise Cut,0.1,3,0.3,0,No,,,,
s125,G1724,#N/A,147.468,3,Marquise Cut,0.1,3,0.3,0,No,,,,
s125,G1725,#N/A,147.468,3,Marquise Cut,0.1,3,0.3,0,No,,,,
s126,G1726,#N/A,149.159,7,Round Cut,0.04,1,0.16,0.12,No,,,,
s126,G1727,#N/A,149.159,7,Round Cut,0.04,1,0.16,0.12,No,,,,
s126,G1728,#N/A,149.159,7,Round Cut,0.04,1,0.16,0.12,No,,,,
s127,G1729,#N/A,154.905,9,Baguette Cut,0.4,3,1.27,0.07,No,,,,
s127,G1730,#N/A,154.905,9,Baguette Cut,0.4,3,1.27,0.07,No,,,,
s127,G1731,#N/A,154.905,9,Baguette Cut,0.4,3,1.27,0.07,No,,,,
s128,G1732,#N/A,142.122,3,Baguette Cut,0.4,3,1.2,0,No,,,,
s128,G1733,#N/A,142.122,3,Baguette Cut,0.4,3,1.2,0,No,,,,
s128,G1734,#N/A,142.122,3,Baguette Cut,0.4,3,1.2,0,No,,,,
s129,G1735,#N/A,154.505,7,Marquise Cut,0.065,1,0.135,0.07,No,,,,
s129,G1736,#N/A,154.505,7,Marquise Cut,0.065,1,0.135,0.07,No,,,,
s129,G1737,#N/A,154.505,7,Marquise Cut,0.065,1,0.135,0.07,No,,,,
s131,G1741,#N/A,163.415,7,Round Cut,0.03,7,0.21,0,No,,,,
s131,G1742,#N/A,163.415,7,Round Cut,0.03,7,0.21,0,No,,,,
s131,G1743,#N/A,163.415,7,Round Cut,0.03,7,0.21,0,No,,,,
s132,G1744,#N/A,169.652,7,Marquise Cut,0.1,6,0.61,0.01,No,,,,
s132,G1745,#N/A,169.652,7,Marquise Cut,0.1,6,0.61,0.01,No,,,,
s132,G1746,#N/A,169.652,7,Marquise Cut,0.1,6,0.61,0.01,No,,,,
s133,G1747,#N/A,156.778,5,Round Cut,0.03,1,0.07,0.04,No,,,,
s133,G1748,#N/A,156.778,5,Round Cut,0.03,1,0.07,0.04,No,,,,
s133,G1749,#N/A,156.778,5,Round Cut,0.03,1,0.07,0.04,No,,,,
s134,G1750,#N/A,159.651,6,Round Cut,0.015,6,0.09,0,No,,,,
s134,G1751,#N/A,159.651,6,Round Cut,0.015,6,0.09,0,No,,,,
s134,G1752,#N/A,159.651,6,Round Cut,0.015,6,0.09,0,No,,,,
s137,G1759,#N/A,139.067,10,Round Cut,0.025,2,0.18,0.13,No,,,,
s137,G1760,#N/A,139.067,10,Round Cut,0.025,2,0.18,0.13,No,,,,
s137,G1761,#N/A,139.067,10,Round Cut,0.025,2,0.18,0.13,No,,,,
s138,G1762,#N/A,137.085,9,Round Cut,0.06,1,0.12,0.06,No,,,,
s138,G1763,#N/A,137.085,9,Round Cut,0.06,1,0.12,0.06,No,,,,
s138,G1764,#N/A,137.085,9,Round Cut,0.06,1,0.12,0.06,No,,,,
s139,G1765,#N/A,153.614,7,Round Cut,0.02,1,0.11,0.09,No,,,,
s139,G1766,#N/A,153.614,7,Round Cut,0.02,1,0.11,0.09,No,,,,
s139,G1767,#N/A,153.614,7,Round Cut,0.02,1,0.11,0.09,No,,,,
s140,G1768,#N/A,154.905,9,Round Cut,0.06,1,0.18,0.12,No,,,,
s140,G1769,#N/A,154.905,9,Round Cut,0.06,1,0.18,0.12,No,,,,
s140,G1770,#N/A,154.905,9,Round Cut,0.06,1,0.18,0.12,No,,,,
s141,G1771,#N/A,125.011,11,Round Cut,0.03,1,0.105,0.075,No,,,,
s141,G1772,#N/A,125.011,11,Round Cut,0.03,1,0.105,0.075,No,,,,
s141,G1773,#N/A,125.011,11,Round Cut,0.03,1,0.105,0.075,No,,,,
s142,G1774,#N/A,162.233,10,Round Cut,0.015,10,0.15,0,No,,,,
s142,G1775,#N/A,162.233,10,Round Cut,0.015,10,0.15,0,No,,,,
s142,G1776,#N/A,162.233,10,Round Cut,0.015,10,0.15,0,No,,,,
s143,G1777,#N/A,141.54,9,Round Cut,0.03,1,0.07,0.04,No,,,,
s143,G1778,#N/A,141.54,9,Round Cut,0.03,1,0.07,0.04,No,,,,
s143,G1779,#N/A,141.54,9,Round Cut,0.03,1,0.07,0.04,No,,,,
s144,G1780,#N/A,153.414,6,Round Cut,0.06,1,0.135,0.075,No,,,,
s144,G1781,#N/A,153.414,6,Round Cut,0.06,1,0.135,0.075,No,,,,
s144,G1782,#N/A,153.414,6,Round Cut,0.06,1,0.135,0.075,No,,,,
s148,G1792,#N/A,143.231,13,Marquise Cut,0.14,1,0.26,0.12,No,,,,
s148,G1793,#N/A,143.231,13,Marquise Cut,0.14,1,0.26,0.12,No,,,,
s148,G1794,#N/A,143.231,13,Marquise Cut,0.14,1,0.26,0.12,No,,,,
s306,G18,#N/A,154.505,7,Round Cut,0.04,1,0.085,0.045,No,,,,
s151,G1801,#N/A,138.067,5,Cushion Cut,0.39,1,0.43,0.04,No,,,,
s151,G1802,#N/A,138.067,5,Cushion Cut,0.39,1,0.43,0.04,No,,,,
s151,G1803,#N/A,138.067,5,Cushion Cut,0.39,1,0.43,0.04,No,,,,
s153,G1807,#N/A,148.268,7,Round Cut,0.03,1,0.18,0.15,No,,,,
s153,G1808,#N/A,148.268,7,Round Cut,0.03,1,0.18,0.15,No,,,,
s153,G1809,#N/A,148.268,7,Round Cut,0.03,1,0.18,0.15,No,,,,
s156,G1816,#N/A,152.632,11,Round Cut,0.06,1,0.21,0.15,No,,,,
s156,G1817,#N/A,152.632,11,Round Cut,0.06,1,0.21,0.15,No,,,,
s156,G1818,#N/A,152.632,11,Round Cut,0.06,1,0.21,0.15,No,,,,
s157,G1819,#N/A,149.741,1,Round Cut,0.0075,1,0.0075,0,No,,,,
s157,G1820,#N/A,149.741,1,Round Cut,0.0075,1,0.0075,0,No,,,,
s157,G1821,#N/A,149.741,1,Round Cut,0.0075,1,0.0075,0,No,,,,
s158,G1822,#N/A,126.484,5,Round Cut,0.025,1,0.075,0.05,No,,,,
s158,G1823,#N/A,126.484,5,Round Cut,0.025,1,0.075,0.05,No,,,,
s158,G1824,#N/A,126.484,5,Round Cut,0.025,1,0.075,0.05,No,,,,
S159,G1825,#N/A,118.956,3,Baguette Cut,0.06,1,0.16,0.1,No,,,,
S159,G1826,#N/A,118.956,3,Baguette Cut,0.06,1,0.16,0.1,No,,,,
S159,G1827,#N/A,118.956,3,Baguette Cut,0.06,1,0.16,0.1,No,,,,
s163,G1837,#N/A,148.559,4,Round Cut,0.06,1,0.1,0.04,No,,,,
s163,G1838,#N/A,148.559,4,Round Cut,0.06,1,0.1,0.04,No,,,,
s163,G1839,#N/A,148.559,4,Round Cut,0.06,1,0.1,0.04,No,,,,
s164,G1840,#N/A,128.266,5,Round Cut,0.025,1,0.065,0.04,No,,,,
s164,G1841,#N/A,128.266,5,Round Cut,0.025,1,0.065,0.04,No,,,,
s164,G1842,#N/A,128.266,5,Round Cut,0.025,1,0.065,0.04,No,,,,
s165,G1843,#N/A,142.031,7,Princess Cut,0.18,1,0.225,0.045,No,,,,
s165,G1844,#N/A,142.031,7,Princess Cut,0.18,1,0.225,0.045,No,,,,
s165,G1845,#N/A,142.031,7,Princess Cut,0.18,1,0.225,0.045,No,,,,
s166,G1846,#N/A,155.596,8,Princess Cut,0.18,2,0.405,0.045,No,,,,
s166,G1847,#N/A,155.596,8,Princess Cut,0.18,2,0.405,0.045,No,,,,
s166,G1848,#N/A,155.596,8,Princess Cut,0.18,2,0.405,0.045,No,,,,
s167,G1849,#N/A,127.084,8,Marquise Cut,0.1,2,0.245,0.045,No,,,,
s167,G1850,#N/A,127.084,8,Marquise Cut,0.1,2,0.245,0.045,No,,,,
s167,G1851,#N/A,127.084,8,Marquise Cut,0.1,2,0.245,0.045,No,,,,
s168,G1852,#N/A,148.668,9,Marquise Cut,0.1,3,0.345,0.045,No,,,,
s168,G1853,#N/A,148.668,9,Marquise Cut,0.1,3,0.345,0.045,No,,,,
s168,G1854,#N/A,148.668,9,Marquise Cut,0.1,3,0.345,0.045,No,,,,
s170,G1858,#N/A,150.65,10,Princess Cut,0.06,4,0.285,0.045,No,,,,
s170,G1859,#N/A,150.65,10,Princess Cut,0.06,4,0.285,0.045,No,,,,
s170,G1860,#N/A,150.65,10,Princess Cut,0.06,4,0.285,0.045,No,,,,
s171,G1861,#N/A,178.38,15,Princess Cut,0.015,9,0.18,0.045,No,,,,
s171,G1862,#N/A,178.38,15,Princess Cut,0.015,9,0.18,0.045,No,,,,
s171,G1863,#N/A,178.38,15,Princess Cut,0.015,9,0.18,0.045,No,,,,
s173,G1867,#N/A,149.65,5,Princess Cut,0.015,5,0.075,0,No,,,,
s173,G1868,#N/A,149.65,5,Princess Cut,0.015,5,0.075,0,No,,,,
s173,G1869,#N/A,149.65,5,Princess Cut,0.015,5,0.075,0,No,,,,
s174,G1870,#N/A,137.176,5,Princess Cut,0.06,1,0.09,0.03,No,,,,
s174,G1871,#N/A,137.176,5,Princess Cut,0.06,1,0.09,0.03,No,,,,
s174,G1872,#N/A,137.176,5,Princess Cut,0.06,1,0.09,0.03,No,,,,
s176,G1876,#N/A,147.795,18,Round Cut,0.015,18,0.27,0,No,,,,
s176,G1877,#N/A,147.795,18,Round Cut,0.015,18,0.27,0,No,,,,
s176,G1878,#N/A,147.795,18,Round Cut,0.015,18,0.27,0,No,,,,
s177,G1879,#N/A,152.741,16,Round Cut,0.015,16,0.24,0,No,,,,
s177,G1880,#N/A,152.741,16,Round Cut,0.015,16,0.24,0,No,,,,
s177,G1881,#N/A,152.741,16,Round Cut,0.015,16,0.24,0,No,,,,
s178,G1882,#N/A,124.793,1,Round Cut,0.03,1,0.03,0,No,,,,
s178,G1883,#N/A,124.793,1,Round Cut,0.03,1,0.03,0,No,,,,
s178,G1884,#N/A,124.793,1,Round Cut,0.03,1,0.03,0,No,,,,
s179,G1885,#N/A,169.652,7,Round Cut,0.015,7,0.105,0,No,,,,
s179,G1886,#N/A,169.652,7,Round Cut,0.015,7,0.105,0,No,,,,
s179,G1887,#N/A,169.652,7,Round Cut,0.015,7,0.105,0,No,,,,
s180,G1888,#N/A,169.652,7,Round Cut,0.015,7,0.105,0,No,,,,
s180,G1889,#N/A,169.652,7,Round Cut,0.015,7,0.105,0,No,,,,
s180,G1890,#N/A,169.652,7,Round Cut,0.015,7,0.105,0,No,,,,
s181,G1891,#N/A,137.885,13,Round Cut,0.14,1,0.23,0.09,No,,,,
s181,G1892,#N/A,137.885,13,Round Cut,0.14,1,0.23,0.09,No,,,,
s181,G1893,#N/A,137.885,13,Round Cut,0.14,1,0.23,0.09,No,,,,
s182,G1894,#N/A,152.632,11,Round Cut,0.01,11,0.11,0,No,,,,
s182,G1895,#N/A,152.632,11,Round Cut,0.01,11,0.11,0,No,,,,
